,LeadTime,ArrivalDateMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,Agent,Company,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ChangedRoom,StayChanges,ReservationMonth
6307,148.0,December,1,4,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,67.0,0,0,Canceled,0,No Changes,August
61608,0.0,November,0,1,1.0,0.0,0.0,SC,National,Direct,Direct,0,0,0,A,1,No Deposit,no_Agent,no_Company,Transient,88.0,0,0,Check-Out,0,No Changes,November
67036,137.0,March,1,1,2.0,0.0,0.0,BB,Other_Asia,Groups,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,80.0,0,1,Check-Out,0,No Changes,October
55125,12.0,August,2,1,3.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,200.0,1,1,Check-Out,0,No Changes,August
10406,113.0,May,2,5,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,167.45,0,0,Canceled,0,No Changes,January
38994,2.0,October,2,1,2.0,0.0,0.0,BB,Other_Europe,Corporate,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient-Party,123.0,0,0,Check-Out,0,No Changes,October
62818,23.0,December,0,1,2.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,1,No Deposit,Agent_A,no_Company,Transient,88.0,0,2+,Check-Out,0,No Changes,November
30840,129.0,June,2,1,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,120.0,0,0,Canceled,0,No Changes,February
4677,79.0,October,1,1,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,60.0,0,0,Canceled,0,No Changes,July
47815,71.0,April,2,1,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient-Party,88.5,0,0,Check-Out,0,No Changes,February
79158,213.0,August,1,3,1.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,104.0,0,0,Check-Out,0,No Changes,January
62147,55.0,November,0,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,102.6,0,1,Check-Out,0,No Changes,September
35153,294.0,August,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,October
10461,200.0,May,1,3,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,1,No Deposit,Agent_A,no_Company,Contract,106.2,0,2+,Canceled,1,No Changes,October
78513,205.0,August,2,5,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,123.3,0,2+,Check-Out,0,No Changes,January
52361,10.0,July,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,166.0,0,1,Check-Out,0,No Changes,June
22398,38.0,January,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,75.0,0,0,Canceled,0,No Changes,December
46156,4.0,March,2,1,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,194.33,0,2+,Check-Out,0,No Changes,March
44245,10.0,February,2,1,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,109.0,0,2+,Check-Out,1,No Changes,February
9216,67.0,April,1,1,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,137.7,0,0,Canceled,0,No Changes,February
67953,225.0,March,2,5,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,85.0,0,2+,Check-Out,0,No Changes,August
10934,17.0,May,0,2,1.0,1.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,198.9,0,1,No-Show,0,No Changes,April
30632,2.0,June,0,1,1.0,0.0,0.0,BB,Spain,Direct,Direct,0,0,0,D,0,No Deposit,Agent_C,no_Company,Transient,185.0,0,0,Canceled,0,No Changes,June
44343,7.0,February,1,3,2.0,1.0,0.0,BB,Other_Americas,Direct,Direct,0,0,0,Other,0,No Deposit,no_Agent,no_Company,Transient,137.0,0,2+,Check-Out,1,No Changes,February
70631,107.0,April,1,2,2.0,0.0,0.0,BB,Germany,Direct,Direct,0,0,0,A,0,No Deposit,Agent_C,no_Company,Transient,99.0,0,2+,Check-Out,0,No Changes,January
67504,270.0,March,2,2,2.0,0.0,0.0,BB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,68.0,0,0,Check-Out,0,No Changes,June
3617,34.0,September,0,1,2.0,0.0,0.0,FB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,206.0,0,0,Check-Out,0,No Changes,August
13028,188.0,June,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,December
52822,113.0,July,2,2,3.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,134.3,0,2+,Check-Out,0,No Changes,March
27795,5.0,May,1,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,130.0,0,0,Canceled,0,No Changes,May
6619,18.0,January,0,2,3.0,0.0,0.0,BB,France,Direct,Direct,0,0,0,A,0,No Deposit,Agent_C,no_Company,Transient,118.0,0,2+,Check-Out,1,No Changes,December
60153,386.0,October,2,0,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,Agent_E,no_Company,Transient-Party,115.0,0,1,Check-Out,0,No Changes,October
34625,365.0,October,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Transient,62.8,0,0,Canceled,0,No Changes,October
72593,51.0,May,0,1,1.0,0.0,0.0,BB,National,Groups,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,144.0,0,0,Check-Out,0,No Changes,April
36533,224.0,September,1,2,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,January
3670,34.0,September,0,3,2.0,0.0,0.0,HB,Spain,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,224.67,0,0,Check-Out,0,No Changes,August
3755,56.0,September,2,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,185.0,0,0,Check-Out,1,No Changes,July
67409,66.0,March,1,2,2.0,0.0,0.0,BB,France,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,80.0,0,1,Check-Out,0,No Changes,January
47137,58.0,April,0,1,2.0,1.0,0.0,BB,France,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,186.3,0,2+,Check-Out,1,No Changes,February
51410,53.0,June,2,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,117.9,1,1,Check-Out,0,No Changes,April
22449,38.0,January,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,75.0,0,0,Canceled,0,No Changes,December
1935,145.0,August,2,1,3.0,0.0,0.0,HB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,138.5,0,1,Check-Out,1,No Changes,April
54320,0.0,February,0,1,1.0,0.0,0.0,BB,National,Complementary,Direct,1,1,3+,D,0,No Deposit,no_Agent,other_Company,Transient,0.0,0,2+,Check-Out,0,No Changes,February
70026,172.0,April,0,4,2.0,1.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,Other,0,No Deposit,Agent_C,no_Company,Transient,216.0,0,1,Check-Out,0,No Changes,October
30445,150.0,June,2,3,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,120.0,0,0,Canceled,0,No Changes,January
72440,13.0,May,0,1,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient-Party,150.0,0,1,Check-Out,0,No Changes,May
33674,258.0,July,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,1,1,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,62.8,0,0,Canceled,0,No Changes,October
75842,42.0,July,0,1,2.0,1.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,160.0,0,0,Check-Out,0,No Changes,May
17383,418.0,September,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,75.0,0,0,Canceled,0,No Changes,August
6358,148.0,December,1,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,Agent_B,no_Company,Transient,77.5,0,0,Canceled,0,No Changes,August
1765,50.0,August,0,4,2.0,0.0,0.0,BB,Spain,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,62.0,0,0,Check-Out,1,No Changes,July
65132,1.0,February,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient,80.0,0,0,Check-Out,0,No Changes,January
47617,2.0,April,0,3,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,95.0,0,0,Check-Out,0,No Changes,April
5813,98.0,November,1,4,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient-Party,70.0,0,0,No-Show,0,No Changes,August
21303,56.0,December,0,3,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,93.6,0,1,Canceled,0,No Changes,October
75940,109.0,July,2,3,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,126.0,0,1,Check-Out,0,No Changes,March
20855,43.0,November,2,2,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,74.8,0,0,Canceled,0,No Changes,October
56536,233.0,September,1,1,2.0,0.0,0.0,HB,Other_Europe,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,96.0,0,1,Check-Out,0,No Changes,January
40399,34.0,December,0,2,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,November
63091,6.0,December,1,0,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,1,No Deposit,Agent_A,no_Company,Transient,108.0,0,1,Check-Out,0,No Changes,December
28585,175.0,May,1,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,110.0,0,0,Canceled,0,No Changes,November
52977,120.0,July,0,3,2.0,1.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,121.5,0,1,Check-Out,1,No Changes,March
39729,22.0,November,0,2,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,75.0,0,1,Check-Out,0,No Changes,October
70798,37.0,April,2,4,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient-Party,85.0,0,1,Check-Out,0,No Changes,March
5206,69.0,October,2,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,85.67,0,0,Check-Out,0,No Changes,August
36450,195.0,September,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Transient,48.0,0,0,Canceled,0,No Changes,March
8431,87.0,March,1,3,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,62.18,0,0,Canceled,0,No Changes,December
76207,5.0,July,1,0,2.0,0.0,0.0,HB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,163.0,0,2+,Check-Out,1,No Changes,July
5856,84.0,November,1,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,64.0,0,0,Check-Out,0,No Changes,September
44789,8.0,December,0,1,2.0,0.0,0.0,SC,National,Online TA,TA/TO,1,0,1-2,A,1,No Deposit,Agent_A,no_Company,Transient,0.0,0,2+,Check-Out,0,No Changes,December
11918,178.0,May,0,2,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,114.3,1,1,Check-Out,1,No Changes,December
15681,4.0,August,0,1,2.0,0.0,0.0,BB,National,Online TA,Corporate,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,121.6,0,0,Canceled,0,No Changes,August
24968,73.0,March,0,4,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,100.3,0,0,Canceled,0,No Changes,January
69940,26.0,April,0,1,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,114.0,0,2+,Check-Out,0,No Changes,March
16243,193.0,September,0,1,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,1,No Deposit,Agent_A,no_Company,Transient,108.9,0,1,Canceled,0,No Changes,February
59787,30.0,October,2,1,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,85.0,0,0,Check-Out,0,No Changes,September
76298,45.0,July,2,1,2.0,1.0,0.0,BB,Other_Africa,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,170.0,0,2+,Check-Out,0,No Changes,June
27284,20.0,May,0,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,169.0,0,1,Canceled,0,No Changes,April
62177,7.0,November,0,1,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,75.2,0,0,Check-Out,0,No Changes,November
70320,41.0,April,0,1,1.0,0.0,0.0,BB,Other_Europe,Corporate,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient-Party,110.0,0,0,Check-Out,0,No Changes,March
56824,89.0,September,2,4,1.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,85.0,0,0,Check-Out,0,No Changes,June
17253,429.0,September,0,2,2.0,0.0,0.0,BB,France,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,65.0,0,0,Check-Out,1,No Changes,July
69196,94.0,April,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,2+,No Deposit,Agent_A,no_Company,Transient,117.0,0,1,Check-Out,0,No Changes,January
68475,158.0,March,1,1,2.0,0.0,0.0,BB,Other_Asia,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,95.0,0,1,Check-Out,0,No Changes,October
7388,17.0,February,1,0,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,85.0,0,0,Canceled,0,No Changes,February
53777,11.0,July,2,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,110.46,0,1,Check-Out,0,No Changes,July
25653,69.0,April,0,3,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,85.0,0,0,Canceled,0,No Changes,January
61775,53.0,November,2,4,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,88.4,0,1,Check-Out,0,No Changes,September
7996,37.0,March,1,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,95.4,0,1,Canceled,0,No Changes,February
76282,86.0,July,2,0,3.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,190.0,0,1,Check-Out,0,No Changes,April
79070,278.0,August,2,3,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient-Party,89.1,0,2+,Check-Out,0,No Changes,November
78600,120.0,August,2,2,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,A,0,No Deposit,Agent_C,no_Company,Transient,112.5,0,0,Check-Out,0,No Changes,April
53215,32.0,July,1,1,1.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,85.0,0,0,Check-Out,0,No Changes,June
8525,80.0,March,1,2,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,1,No Deposit,Agent_A,no_Company,Transient-Party,85.5,0,2+,Check-Out,0,No Changes,January
8948,91.0,April,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,80.0,0,0,Canceled,0,No Changes,January
61434,45.0,November,0,2,2.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,79.2,0,1,Check-Out,0,No Changes,September
34346,290.0,August,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Contract,62.0,0,0,Canceled,0,No Changes,October
24479,193.0,March,2,1,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,79.2,0,0,Canceled,0,No Changes,August
31935,175.0,July,1,2,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,152.1,0,0,Canceled,0,No Changes,January
60861,225.0,October,1,3,2.0,0.0,0.0,HB,France,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,129.63,0,1,Check-Out,0,No Changes,March
48533,115.0,May,1,3,2.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,98.25,0,0,Check-Out,0,No Changes,January
3321,74.0,September,0,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,Agent_E,no_Company,Transient-Party,101.5,0,0,Canceled,0,No Changes,July
35066,276.0,July,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,October
63525,41.0,December,0,1,2.0,0.0,0.0,BB,Other_Americas,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,November
57143,5.0,September,1,0,2.0,0.0,0.0,BB,Other_Americas,Direct,Direct,0,0,0,A,1,No Deposit,Agent_C,no_Company,Transient,121.63,0,2+,Check-Out,1,No Changes,September
33127,84.0,August,0,3,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,200.0,0,0,Canceled,0,No Changes,May
8532,161.0,March,1,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,October
50494,247.0,June,1,1,1.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,Agent_E,no_Company,Transient-Party,90.0,0,0,Check-Out,1,No Changes,October
56138,180.0,August,2,0,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,96.3,0,0,Check-Out,0,No Changes,March
440,25.0,July,1,1,2.0,0.0,0.0,BB,Spain,Groups,TA/TO,0,0,0,A,0,No Deposit,Agent_B,no_Company,Transient-Party,62.0,0,0,Check-Out,0,No Changes,July
27753,17.0,May,1,0,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,95.0,0,0,Canceled,0,No Changes,April
62239,14.0,November,0,1,2.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,No Deposit,no_Agent,other_Company,Transient-Party,76.0,1,0,Check-Out,1,No Changes,November
58572,10.0,September,0,3,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,152.53,0,0,Check-Out,0,No Changes,September
30746,137.0,June,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,125.0,0,0,Canceled,0,No Changes,February
12379,20.0,June,0,1,1.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,156.0,0,0,Canceled,0,No Changes,May
23661,47.0,February,2,4,2.0,0.0,0.0,HB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_D,no_Company,Transient,89.54,0,1,Canceled,0,No Changes,January
36878,342.0,September,2,4,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,Agent_B,no_Company,Transient,170.0,0,0,Canceled,0,No Changes,October
47761,101.0,April,0,1,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,98.0,0,0,Check-Out,0,No Changes,January
33836,258.0,July,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,No Deposit,Agent_B,no_Company,Contract,62.0,0,0,Canceled,0,No Changes,October
7412,111.0,February,2,6+,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,60.0,0,0,No-Show,0,No Changes,November
31993,9.0,July,0,4,3.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,199.5,0,1,Canceled,0,No Changes,July
16619,6.0,September,2,2,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,154.0,0,1,Canceled,0,No Changes,September
60571,1.0,October,0,1,3.0,0.0,0.0,HB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_D,no_Company,Transient,203.81,0,1,Check-Out,0,No Changes,October
58849,0.0,October,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,103.5,0,2+,Check-Out,0,No Changes,October
78538,122.0,August,2,1,1.0,0.0,0.0,BB,Other_Asia,Direct,Direct,0,0,0,D,1,No Deposit,Agent_C,no_Company,Transient,135.0,0,0,Check-Out,0,No Changes,April
37499,0.0,September,0,1,2.0,0.0,0.0,BB,Other_Americas,Direct,Direct,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient,152.0,0,0,Check-Out,1,No Changes,September
47481,95.0,April,0,2,2.0,0.0,0.0,HB,Other_Europe,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,98.0,0,0,Check-Out,0,No Changes,January
2763,6.0,September,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Contract,116.25,0,2+,Check-Out,0,No Changes,September
55729,121.0,August,0,1,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,Agent_A,no_Company,Transient,198.9,1,2+,Check-Out,0,No Changes,April
68379,4.0,March,1,1,2.0,0.0,0.0,BB,United_Kingdom,Direct,Direct,0,0,0,A,1,No Deposit,Agent_C,no_Company,Transient,103.5,0,1,Check-Out,0,No Changes,March
71969,30.0,May,0,2,2.0,0.0,0.0,BB,France,Direct,Direct,0,0,0,D,0,No Deposit,Agent_C,no_Company,Transient,185.0,0,2+,Check-Out,0,No Changes,April
46473,78.0,March,2,3,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,82.45,0,0,Check-Out,0,No Changes,January
39297,30.0,October,1,2,2.0,1.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_D,no_Company,Transient,118.2,0,1,Check-Out,0,No Changes,September
4554,62.0,October,0,3,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.45,0,0,Check-Out,0,No Changes,August
76383,119.0,July,2,2,3.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,D,0,No Deposit,Agent_A,no_Company,Transient,171.0,0,2+,Check-Out,0,No Changes,March
50219,111.0,June,0,3,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,96.67,0,0,Check-Out,0,No Changes,February
75007,108.0,June,1,4,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,Agent_A,no_Company,Transient,126.0,0,1,Check-Out,0,No Changes,March
39653,11.0,November,0,1,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,1,0,D,0,No Deposit,Agent_A,no_Company,Transient,126.0,0,1,Canceled,1,No Changes,October
38241,25.0,February,0,2,1.0,0.0,0.0,BB,National,Corporate,Corporate,1,1,3+,A,0,No Deposit,no_Agent,Company_A,Transient,67.0,0,1,Check-Out,0,No Changes,January
27830,5.0,May,0,1,2.0,0.0,0.0,BB,National,Groups,Corporate,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,May
